time;x;y;z;gforce
3,8320;-0,0240;0,1321;1,0127;1,022
3,8500;-0,0200;0,1401;1,0367;1,046
3,8550;-0,0120;0,1361;1,0247;1,034
3,8560;-0,0160;0,1281;1,0447;1,053
3,8700;-0,0160;0,1361;1,0567;1,066
3,8760;-0,0120;0,1401;1,0727;1,082
3,8860;-0,0120;0,1321;1,0567;1,065
3,8960;-0,0200;0,1281;1,0567;1,065
3,9060;-0,0200;0,1281;1,0647;1,073
3,9160;-0,0120;0,1321;1,0647;1,073
3,9410;-0,0120;0,1401;1,0487;1,058
3,9430;-0,0160;0,1321;1,0687;1,077
3,9540;-0,0160;0,1361;1,0607;1,070
3,9560;-0,0120;0,1401;1,0607;1,070
3,9660;-0,0120;0,1321;1,0487;1,057
3,9760;-0,0080;0,1321;1,0527;1,061
3,9870;-0,0080;0,1281;1,0487;1,057
3,9960;-0,0040;0,1321;1,0567;1,065
4,0060;-0,0080;0,1361;1,0567;1,065
4,0160;-0,0120;0,1401;1,0527;1,062
4,0400;-0,0080;0,1321;1,0767;1,085
4,0420;-0,0120;0,1281;1,0487;1,057
4,0460;-0,0080;0,1241;1,0527;1,060
4,0560;-0,0040;0,1361;1,0527;1,061
4,0660;-0,0080;0,1361;1,0567;1,065
4,0760;-0,0120;0,1361;1,0527;1,062
4,0890;-0,0080;0,1281;1,0527;1,061
4,0960;-0,0120;0,1401;1,0447;1,054
4,1060;-0,0120;0,1401;1,0487;1,058
4,1160;-0,0080;0,1361;1,0447;1,054
4,1420;-0,0120;0,1361;1,0607;1,069
4,1430;-0,0040;0,1321;1,0527;1,061
4,1530;-0,0120;0,1361;1,0687;1,077
4,1560;-0,0040;0,1401;1,0647;1,074
4,1760;-0,0000;0,1481;1,0647;1,075
4,1870;-0,0080;0,1361;1,0767;1,085
4,1960;-0,0120;0,1401;1,0727;1,082
4,2060;-0,0040;0,1401;1,0767;1,086
4,2160;-0,0080;0,1361;1,0687;1,077
4,2340;-0,0040;0,1161;1,0727;1,079
4,2540;-0,0040;0,1201;1,0767;1,083
4,2560;-0,0040;0,1241;1,0647;1,072
4,2570;-0,0040;0,1241;1,0807;1,088
4,2660;-0,0080;0,1281;1,0687;1,076
4,2760;-0,0040;0,1241;1,0487;1,056
4,2870;-0,0080;0,1241;1,0567;1,064
4,2960;0,0080;0,1281;1,0247;1,033
4,3060;0,0160;0,1201;1,0327;1,040
4,3160;0,0080;0,1241;1,0367;1,044
4,3320;-0,0000;0,1281;1,0247;1,033
4,3530;0,0040;0,1321;1,0167;1,025
4,3550;0,0080;0,1321;1,0207;1,029
4,3560;0,0040;0,1441;1,0487;1,059
4,3660;-0,0040;0,1481;1,0287;1,039
4,3760;-0,0080;0,1521;1,0247;1,036
4,3870;-0,0080;0,1521;1,0327;1,044
4,3960;-0,0040;0,1521;1,0287;1,040
4,4060;-0,0080;0,1521;1,0367;1,048
4,4160;-0,0160;0,1481;1,0367;1,047
4,4390;-0,0200;0,1521;1,0447;1,056
4,4410;-0,0160;0,1521;1,0407;1,052
4,4460;-0,0080;0,1441;1,0487;1,059
4,4560;-0,0200;0,1521;1,0487;1,060
4,4660;-0,0120;0,1361;1,0447;1,054
4,4760;-0,0160;0,1361;1,0487;1,058
4,4890;-0,0200;0,1281;1,0607;1,069
4,4960;-0,0120;0,1201;1,0527;1,060
4,5060;-0,0160;0,1041;1,0447;1,050
4,5160;-0,0120;0,1161;1,0407;1,047
4,5410;-0,0280;0,1121;1,0327;1,039
4,5420;-0,0400;0,1201;1,0327;1,040
4,5470;-0,0440;0,1241;1,0327;1,041
4,5610;-0,0520;0,1361;1,0367;1,047
4,5660;-0,0600;0,1361;1,0367;1,047
4,5760;-0,0520;0,1361;1,0207;1,031
4,5870;-0,0400;0,1361;1,0407;1,050
4,5960;-0,0400;0,1441;1,0527;1,063
4,6060;-0,0360;0,1561;1,0527;1,065
4,6160;-0,0280;0,1601;1,0607;1,073
4,6430;-0,0160;0,1521;1,0807;1,092
4,6460;-0,0160;0,1521;1,0887;1,099
4,6470;-0,0160;0,1601;1,1088;1,120
4,6650;-0,0200;0,1641;1,1128;1,125
4,6660;-0,0400;0,1721;1,1007;1,115
4,6790;-0,0440;0,1681;1,0887;1,103
4,6890;-0,0560;0,1761;1,0727;1,089
4,6960;-0,0480;0,1841;1,0567;1,074
